downtime_id,machine_id,date,downtime_category,duration_hours,downtime_cost,shift_affected,was_scheduled,impact_description
DT-002656,MCH-016,2025-01-03,Unplanned Breakdown,2.28,273.35,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002657,MCH-016,2024-09-24,Unplanned Breakdown,1.55,264.8,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002658,MCH-016,2025-11-06,Unplanned Breakdown,2.49,174.04,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002659,MCH-016,2024-12-09,Unplanned Breakdown,3.86,178.54,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002660,MCH-016,2024-08-02,Unplanned Breakdown,2.9,316.42,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002661,MCH-016,2025-10-16,Unplanned Breakdown,2.94,345.75,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002662,MCH-016,2025-07-17,Unplanned Breakdown,2.24,186.92,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002663,MCH-016,2025-06-03,Unplanned Breakdown,1.7,160.89,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002664,MCH-016,2025-12-24,Unplanned Breakdown,1.79,189.01,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002665,MCH-016,2024-09-17,Unplanned Breakdown,1.15,264.46,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002666,MCH-016,2025-09-23,Unplanned Breakdown,2.25,359.5,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002667,MCH-016,2024-12-26,Unplanned Breakdown,1.88,152.24,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002668,MCH-016,2025-04-08,Unplanned Breakdown,2.86,141.8,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002669,MCH-016,2024-08-20,Unplanned Breakdown,2.42,362.68,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002670,MCH-016,2025-02-06,Unplanned Breakdown,2.85,354.77,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002671,MCH-016,2024-02-29,Unplanned Breakdown,2.02,118.71,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002672,MCH-016,2024-06-25,Unplanned Breakdown,1.91,146.85,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002673,MCH-016,2025-01-29,Unplanned Breakdown,2.44,272.0,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002674,MCH-016,2025-05-28,Unplanned Breakdown,1.64,231.83,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002675,MCH-016,2024-12-04,Unplanned Breakdown,1.92,176.73,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002676,MCH-016,2025-01-06,Unplanned Breakdown,2.0,230.06,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002677,MCH-016,2024-07-23,Unplanned Breakdown,3.06,125.23,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002678,MCH-016,2025-10-17,Tooling Change,0.19,2.27,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002679,MCH-016,2024-11-20,Tooling Change,0.3,3.61,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002680,MCH-016,2025-04-10,Tooling Change,0.45,5.46,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002681,MCH-016,2024-09-03,Tooling Change,0.27,3.19,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002682,MCH-016,2024-09-30,Tooling Change,0.2,2.35,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002683,MCH-016,2025-01-21,Tooling Change,0.46,5.54,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002684,MCH-016,2024-04-05,Tooling Change,0.53,6.38,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002685,MCH-016,2025-02-27,Tooling Change,0.39,4.7,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002686,MCH-016,2025-04-16,Tooling Change,0.18,2.1,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002687,MCH-016,2025-10-20,Tooling Change,0.18,2.1,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002688,MCH-016,2025-05-06,Tooling Change,0.34,4.12,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002689,MCH-016,2025-06-11,Tooling Change,0.43,5.12,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002690,MCH-016,2025-08-05,Tooling Change,0.39,4.7,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002691,MCH-016,2024-05-13,Tooling Change,0.34,4.03,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002692,MCH-016,2025-07-03,Tooling Change,0.29,3.53,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002693,MCH-016,2024-07-24,Tooling Change,0.38,4.54,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002694,MCH-016,2024-08-22,Tooling Change,0.44,5.29,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002695,MCH-016,2025-05-23,Tooling Change,0.36,4.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002696,MCH-016,2024-10-08,Tooling Change,0.43,5.12,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002697,MCH-016,2024-05-24,Tooling Change,0.18,2.1,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002698,MCH-016,2025-10-20,Tooling Change,0.36,4.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002699,MCH-016,2025-08-08,Tooling Change,0.41,4.87,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002700,MCH-016,2024-11-26,Tooling Change,0.45,5.38,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002701,MCH-016,2025-12-11,Tooling Change,0.57,6.8,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002702,MCH-016,2025-10-07,Tooling Change,0.51,6.13,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002703,MCH-016,2025-08-25,Tooling Change,0.52,6.3,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002704,MCH-016,2024-10-17,Tooling Change,0.18,2.1,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002705,MCH-016,2025-08-19,Tooling Change,0.27,3.19,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002706,MCH-016,2025-12-04,Tooling Change,0.41,4.87,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002707,MCH-016,2025-02-21,Tooling Change,0.32,3.86,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002708,MCH-016,2025-02-24,Tooling Change,0.21,2.52,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002709,MCH-016,2024-11-27,Tooling Change,0.45,5.38,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002710,MCH-016,2024-09-24,Tooling Change,0.28,3.36,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002711,MCH-016,2024-02-16,Tooling Change,0.41,4.87,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002712,MCH-016,2025-09-18,Tooling Change,0.32,3.86,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002713,MCH-016,2024-05-08,Tooling Change,0.26,3.11,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002714,MCH-016,2025-01-16,Tooling Change,0.31,3.7,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002715,MCH-016,2024-03-27,Tooling Change,0.29,3.44,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002716,MCH-016,2025-05-14,Tooling Change,0.36,4.28,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002717,MCH-016,2025-05-09,Tooling Change,0.44,5.29,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002718,MCH-016,2024-06-17,Tooling Change,0.49,5.88,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002719,MCH-016,2024-07-11,Tooling Change,0.18,2.1,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002720,MCH-016,2024-07-01,Tooling Change,0.24,2.94,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002721,MCH-016,2025-09-11,Tooling Change,0.46,5.54,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002722,MCH-016,2025-03-19,Tooling Change,0.3,3.61,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002723,MCH-016,2025-10-20,Tooling Change,0.47,5.63,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002724,MCH-016,2024-07-11,Tooling Change,0.27,3.19,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002725,MCH-016,2024-09-18,Tooling Change,0.35,4.2,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002726,MCH-016,2024-09-04,Tooling Change,0.28,3.36,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002727,MCH-016,2024-07-22,Tooling Change,0.44,5.29,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002728,MCH-016,2025-05-16,Tooling Change,0.46,5.54,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002729,MCH-016,2025-04-17,Tooling Change,0.37,4.45,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002730,MCH-016,2025-10-14,Tooling Change,0.34,4.12,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002731,MCH-016,2025-11-27,Tooling Change,0.18,2.1,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002732,MCH-016,2024-01-22,Tooling Change,0.46,5.54,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002733,MCH-016,2024-08-12,Tooling Change,0.29,3.44,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002734,MCH-016,2025-12-19,Tooling Change,0.24,2.86,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002735,MCH-016,2025-05-09,Tooling Change,0.29,3.53,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002736,MCH-016,2025-06-09,Tooling Change,0.34,4.03,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002737,MCH-016,2024-07-22,Tooling Change,0.45,5.38,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002738,MCH-016,2025-10-14,Tooling Change,0.43,5.12,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002739,MCH-016,2025-10-13,Tooling Change,0.18,2.1,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002740,MCH-016,2024-02-20,Tooling Change,0.41,4.87,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002741,MCH-016,2025-05-05,Tooling Change,0.49,5.88,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002742,MCH-016,2024-08-21,Tooling Change,0.25,3.02,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002743,MCH-016,2024-11-19,Tooling Change,0.33,3.95,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002744,MCH-016,2025-02-03,Tooling Change,0.32,3.86,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002745,MCH-016,2025-11-26,Tooling Change,0.4,4.79,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002746,MCH-016,2024-06-07,Tooling Change,0.36,4.28,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002747,MCH-016,2025-01-28,Tooling Change,0.41,4.96,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002748,MCH-016,2025-05-30,Tooling Change,0.47,5.63,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002749,MCH-016,2025-11-20,Tooling Change,0.27,3.28,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002750,MCH-016,2025-04-10,Tooling Change,0.38,4.54,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002751,MCH-016,2024-10-02,Tooling Change,0.53,6.38,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002752,MCH-016,2024-02-09,Tooling Change,0.18,2.1,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002753,MCH-016,2024-10-31,Tooling Change,0.27,3.28,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002754,MCH-016,2024-12-18,Tooling Change,0.63,7.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002755,MCH-016,2025-10-06,Tooling Change,0.26,3.11,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002756,MCH-016,2024-08-27,Tooling Change,0.43,5.12,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002757,MCH-016,2024-12-04,Tooling Change,0.29,3.53,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002758,MCH-016,2025-05-30,Tooling Change,0.37,4.45,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002759,MCH-016,2024-05-20,Tooling Change,0.18,2.1,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002760,MCH-016,2024-08-16,Tooling Change,0.29,3.53,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002761,MCH-016,2025-05-01,Tooling Change,0.28,3.36,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002762,MCH-016,2024-08-20,Tooling Change,0.25,3.02,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002763,MCH-016,2024-09-25,Tooling Change,0.29,3.44,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002764,MCH-016,2025-04-21,Tooling Change,0.32,3.86,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002765,MCH-016,2025-05-09,Tooling Change,0.51,6.13,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002766,MCH-016,2025-08-06,Tooling Change,0.44,5.29,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002767,MCH-016,2025-11-20,Tooling Change,0.43,5.12,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002768,MCH-016,2024-05-16,Tooling Change,0.5,6.05,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002769,MCH-016,2024-12-11,Tooling Change,0.46,5.54,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002770,MCH-016,2024-11-26,Tooling Change,0.4,4.79,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002771,MCH-016,2025-12-05,Tooling Change,0.37,4.45,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002772,MCH-016,2025-03-10,Tooling Change,0.36,4.28,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002773,MCH-016,2025-07-28,Tooling Change,0.34,4.12,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002774,MCH-016,2024-05-27,Tooling Change,0.39,4.7,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002775,MCH-016,2024-08-27,Tooling Change,0.23,2.77,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002776,MCH-016,2025-07-16,Tooling Change,0.43,5.21,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002777,MCH-016,2024-03-11,Tooling Change,0.18,2.1,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002778,MCH-016,2024-03-06,Tooling Change,0.18,2.18,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002779,MCH-016,2024-04-26,Tooling Change,0.36,4.28,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002780,MCH-016,2024-04-15,Tooling Change,0.25,3.02,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002781,MCH-016,2025-09-17,Tooling Change,0.33,3.95,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002782,MCH-016,2024-01-26,Tooling Change,0.25,3.02,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002783,MCH-016,2024-06-03,Tooling Change,0.45,5.46,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002784,MCH-016,2025-01-07,Tooling Change,0.38,4.62,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002785,MCH-016,2025-12-29,Tooling Change,0.32,3.86,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002786,MCH-016,2024-04-12,Tooling Change,0.31,3.7,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002787,MCH-016,2024-07-26,Tooling Change,0.32,3.86,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002788,MCH-016,2025-01-22,Tooling Change,0.62,7.39,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002789,MCH-016,2025-03-28,Tooling Change,0.34,4.03,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002790,MCH-016,2024-06-14,Tooling Change,0.34,4.12,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002791,MCH-016,2025-08-27,Tooling Change,0.2,2.35,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002792,MCH-016,2025-09-12,Tooling Change,0.23,2.77,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002793,MCH-016,2025-07-18,Tooling Change,0.41,4.96,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002794,MCH-016,2025-07-15,Tooling Change,0.34,4.12,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002795,MCH-016,2024-04-17,Tooling Change,0.36,4.28,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002796,MCH-016,2024-07-12,Material Shortage,2.95,35.45,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002797,MCH-016,2024-02-12,Material Shortage,1.86,22.34,Night (10PM-6AM),False,Waiting for material delivery
DT-002798,MCH-016,2024-07-31,Material Shortage,2.31,27.72,Night (10PM-6AM),False,Waiting for material delivery
DT-002799,MCH-016,2024-12-30,Material Shortage,3.39,40.74,Night (10PM-6AM),False,Waiting for material delivery
DT-002800,MCH-016,2025-10-31,Material Shortage,3.32,39.82,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002801,MCH-016,2025-04-21,Material Shortage,1.78,21.42,Afternoon (2PM-10PM),False,Waiting for material delivery
DT-002802,MCH-016,2025-03-07,Quality Hold,1.52,18.23,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002803,MCH-016,2025-07-07,Quality Hold,1.26,15.12,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002804,MCH-016,2024-11-25,Quality Hold,1.12,13.44,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002805,MCH-016,2025-02-07,Quality Hold,0.85,10.16,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002806,MCH-016,2025-06-02,Quality Hold,1.23,14.78,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002807,MCH-016,2024-11-22,Quality Hold,0.93,11.17,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002808,MCH-016,2025-06-06,Quality Hold,0.97,11.68,Afternoon (2PM-10PM),False,Production paused pending quality investigation
DT-002809,MCH-016,2025-03-04,Quality Hold,1.14,13.69,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002810,MCH-016,2025-03-06,Quality Hold,0.83,9.91,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002811,MCH-016,2025-12-29,Quality Hold,0.74,8.82,Afternoon (2PM-10PM),False,Production paused pending quality investigation
DT-002812,MCH-016,2024-12-13,Quality Hold,1.51,18.14,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002813,MCH-016,2024-02-20,Quality Hold,1.8,21.59,Night (10PM-6AM),False,Production paused pending quality investigation
