job_order_id,product_id,product_name,customer_id,order_date,due_date,priority,quantity,status
JOB-02117,PRD-006,Bearing Cap,CUS-002,2024-10-10,2024-10-17,Rush,28,Completed
JOB-02118,PRD-004,Motor Shaft,CUS-007,2024-07-09,2024-07-23,Standard,14,Completed
JOB-02119,PRD-007,Manifold Block,CUS-003,2024-02-14,2024-02-21,Rush,7,Completed
JOB-02120,PRD-004,Motor Shaft,CUS-002,2025-01-15,2025-01-18,Critical,70,Completed
JOB-02121,PRD-007,Manifold Block,CUS-003,2025-12-10,2025-12-24,Standard,2,Completed
JOB-02122,PRD-006,Bearing Cap,CUS-007,2025-07-25,2025-08-01,Rush,14,Completed
JOB-02123,PRD-003,Pump Housing,CUS-001,2024-06-03,2024-06-17,Standard,14,Completed
JOB-02124,PRD-003,Pump Housing,CUS-001,2025-12-17,2025-12-31,Standard,1,Completed
JOB-02125,PRD-004,Motor Shaft,CUS-007,2025-05-05,2025-05-19,Rush,14,Completed
JOB-02126,PRD-001,Hydraulic Valve Body,CUS-005,2025-02-18,2025-03-04,Standard,28,Completed
JOB-02127,PRD-008,Sensor Bracket,CUS-004,2025-09-05,2025-09-19,Standard,1,Completed
JOB-02128,PRD-003,Pump Housing,CUS-004,2024-09-24,2024-10-01,Rush,14,Completed
JOB-02129,PRD-005,Control Panel Frame,CUS-004,2025-01-10,2025-01-17,Rush,7,Completed
JOB-02130,PRD-007,Manifold Block,CUS-003,2024-05-27,2024-06-10,Rush,14,Completed
JOB-02131,PRD-004,Motor Shaft,CUS-004,2024-07-31,2024-08-03,Critical,2,Completed
JOB-02132,PRD-002,Gear Assembly,CUS-005,2024-02-23,2024-03-08,Standard,70,Completed
JOB-02133,PRD-004,Motor Shaft,CUS-001,2025-09-02,2025-09-05,Critical,28,Completed
JOB-02134,PRD-004,Motor Shaft,CUS-007,2024-03-13,2024-03-27,Standard,2,Completed
JOB-02135,PRD-007,Manifold Block,CUS-004,2024-11-26,2024-12-03,Rush,7,Completed
JOB-02136,PRD-006,Bearing Cap,CUS-007,2024-03-27,2024-04-10,Standard,14,Completed
JOB-02137,PRD-001,Hydraulic Valve Body,CUS-006,2025-01-20,2025-02-03,Rush,14,Completed
JOB-02138,PRD-005,Control Panel Frame,CUS-004,2025-08-21,2025-08-24,Critical,7,Completed
JOB-02139,PRD-006,Bearing Cap,CUS-001,2024-09-17,2024-09-24,Rush,2,Completed
JOB-02140,PRD-001,Hydraulic Valve Body,CUS-004,2025-04-04,2025-04-18,Standard,2,Completed
JOB-02141,PRD-005,Control Panel Frame,CUS-007,2024-05-23,2024-06-06,Standard,70,Completed
JOB-02142,PRD-003,Pump Housing,CUS-006,2025-12-04,2025-12-18,Standard,7,Completed
JOB-02143,PRD-006,Bearing Cap,CUS-001,2024-05-17,2024-05-31,Rush,28,Completed
JOB-02144,PRD-003,Pump Housing,CUS-006,2025-06-02,2025-06-16,Rush,7,Completed
JOB-02145,PRD-004,Motor Shaft,CUS-007,2024-10-28,2024-11-04,Rush,70,Completed
JOB-02146,PRD-002,Gear Assembly,CUS-002,2024-07-04,2024-07-11,Rush,1,Completed
JOB-02147,PRD-001,Hydraulic Valve Body,CUS-004,2024-09-30,2024-10-14,Standard,2,Completed
JOB-02148,PRD-008,Sensor Bracket,CUS-006,2024-04-16,2024-04-23,Rush,70,Completed
JOB-02149,PRD-005,Control Panel Frame,CUS-003,2024-10-15,2024-10-22,Rush,70,Completed
JOB-02150,PRD-001,Hydraulic Valve Body,CUS-005,2025-08-21,2025-09-04,Standard,7,Completed
JOB-02151,PRD-006,Bearing Cap,CUS-002,2025-10-03,2025-10-10,Rush,7,Completed
JOB-02152,PRD-007,Manifold Block,CUS-001,2025-08-22,2025-09-05,Rush,7,Completed
JOB-02153,PRD-003,Pump Housing,CUS-005,2024-07-03,2024-07-10,Rush,7,Completed
JOB-02154,PRD-001,Hydraulic Valve Body,CUS-004,2024-03-27,2024-03-30,Critical,2,Completed
JOB-02155,PRD-007,Manifold Block,CUS-003,2024-04-16,2024-04-30,Standard,28,Completed
JOB-02156,PRD-008,Sensor Bracket,CUS-007,2025-07-03,2025-07-17,Standard,7,Completed
JOB-02157,PRD-007,Manifold Block,CUS-003,2024-10-22,2024-10-29,Rush,14,Completed
JOB-02158,PRD-001,Hydraulic Valve Body,CUS-001,2024-11-07,2024-11-21,Standard,1,Completed
JOB-02159,PRD-008,Sensor Bracket,CUS-005,2025-01-06,2025-01-20,Standard,1,Completed
JOB-02160,PRD-004,Motor Shaft,CUS-002,2025-01-17,2025-01-31,Standard,14,Completed
JOB-02161,PRD-003,Pump Housing,CUS-005,2024-12-05,2024-12-19,Standard,7,Completed
JOB-02162,PRD-001,Hydraulic Valve Body,CUS-003,2025-01-31,2025-02-07,Rush,14,Completed
JOB-02163,PRD-005,Control Panel Frame,CUS-004,2024-03-13,2024-03-16,Critical,1,Completed
JOB-02164,PRD-004,Motor Shaft,CUS-006,2024-01-02,2024-01-16,Standard,70,Completed
JOB-02165,PRD-006,Bearing Cap,CUS-003,2025-01-13,2025-01-27,Standard,14,Completed
JOB-02166,PRD-007,Manifold Block,CUS-006,2025-02-25,2025-02-28,Critical,28,Completed
JOB-02167,PRD-001,Hydraulic Valve Body,CUS-006,2024-01-15,2024-01-22,Rush,2,Completed
JOB-02168,PRD-004,Motor Shaft,CUS-003,2025-02-04,2025-02-11,Rush,7,Completed
JOB-02169,PRD-005,Control Panel Frame,CUS-007,2024-05-30,2024-06-02,Critical,7,Completed
JOB-02170,PRD-005,Control Panel Frame,CUS-008,2024-10-22,2024-10-25,Critical,14,Completed
JOB-02171,PRD-004,Motor Shaft,CUS-007,2024-10-17,2024-10-31,Rush,7,Completed
JOB-02172,PRD-003,Pump Housing,CUS-006,2025-09-12,2025-09-26,Standard,1,Completed
JOB-02173,PRD-003,Pump Housing,CUS-008,2024-05-13,2024-05-16,Critical,7,Completed
JOB-02174,PRD-003,Pump Housing,CUS-004,2024-09-09,2024-09-23,Standard,7,Completed
JOB-02175,PRD-008,Sensor Bracket,CUS-005,2024-09-13,2024-09-20,Rush,7,Completed
JOB-02176,PRD-001,Hydraulic Valve Body,CUS-007,2024-09-10,2024-09-24,Rush,2,Completed
JOB-02177,PRD-004,Motor Shaft,CUS-007,2024-04-11,2024-04-25,Standard,7,Completed
JOB-02178,PRD-004,Motor Shaft,CUS-002,2025-07-30,2025-08-13,Standard,14,Completed
JOB-02179,PRD-003,Pump Housing,CUS-002,2024-01-17,2024-01-24,Rush,7,Completed
JOB-02180,PRD-007,Manifold Block,CUS-001,2024-06-05,2024-06-19,Standard,7,Completed
JOB-02181,PRD-001,Hydraulic Valve Body,CUS-005,2024-04-29,2024-05-13,Standard,14,Completed
JOB-02182,PRD-003,Pump Housing,CUS-001,2024-01-18,2024-01-21,Critical,28,Completed
JOB-02183,PRD-002,Gear Assembly,CUS-002,2025-04-29,2025-05-13,Standard,7,Completed
JOB-02184,PRD-004,Motor Shaft,CUS-003,2025-09-26,2025-10-10,Standard,14,Completed
JOB-02185,PRD-005,Control Panel Frame,CUS-004,2024-08-08,2024-08-22,Standard,70,Completed
JOB-02186,PRD-001,Hydraulic Valve Body,CUS-002,2025-01-16,2025-01-30,Standard,14,Completed
JOB-02187,PRD-001,Hydraulic Valve Body,CUS-005,2024-05-27,2024-06-03,Rush,70,Completed
JOB-02188,PRD-002,Gear Assembly,CUS-003,2025-08-18,2025-09-01,Rush,28,Completed
JOB-02189,PRD-001,Hydraulic Valve Body,CUS-004,2024-02-02,2024-02-05,Critical,1,Completed
JOB-02190,PRD-007,Manifold Block,CUS-005,2025-05-20,2025-06-03,Standard,7,Completed
JOB-02191,PRD-004,Motor Shaft,CUS-002,2025-07-03,2025-07-06,Critical,14,Completed
JOB-02192,PRD-008,Sensor Bracket,CUS-004,2024-06-05,2024-06-19,Rush,70,Completed
JOB-02193,PRD-002,Gear Assembly,CUS-006,2025-02-06,2025-02-09,Critical,7,Completed
JOB-02194,PRD-002,Gear Assembly,CUS-006,2024-06-18,2024-07-02,Standard,1,Completed
JOB-02195,PRD-002,Gear Assembly,CUS-003,2024-08-02,2024-08-09,Rush,14,Completed
JOB-02196,PRD-007,Manifold Block,CUS-007,2024-09-16,2024-09-23,Rush,2,Completed
JOB-02197,PRD-003,Pump Housing,CUS-005,2025-03-06,2025-03-09,Critical,28,Completed
JOB-02198,PRD-006,Bearing Cap,CUS-008,2025-01-22,2025-01-29,Rush,14,Completed
JOB-02199,PRD-006,Bearing Cap,CUS-001,2024-04-18,2024-04-25,Rush,14,Completed
JOB-02200,PRD-003,Pump Housing,CUS-006,2024-07-29,2024-08-05,Rush,28,Completed
JOB-02201,PRD-003,Pump Housing,CUS-002,2025-11-14,2025-11-28,Rush,14,Completed
JOB-02202,PRD-002,Gear Assembly,CUS-003,2025-02-03,2025-02-17,Standard,14,Completed
JOB-02203,PRD-002,Gear Assembly,CUS-003,2024-07-01,2024-07-15,Rush,28,Completed
JOB-02204,PRD-007,Manifold Block,CUS-007,2025-12-09,2025-12-23,Rush,28,Completed
JOB-02205,PRD-008,Sensor Bracket,CUS-006,2025-08-14,2025-08-28,Standard,28,Completed
JOB-02206,PRD-003,Pump Housing,CUS-007,2024-12-17,2024-12-20,Critical,1,Completed
JOB-02207,PRD-007,Manifold Block,CUS-004,2025-12-05,2025-12-12,Rush,14,Completed
JOB-02208,PRD-007,Manifold Block,CUS-004,2025-08-26,2025-09-09,Standard,2,Completed
JOB-02209,PRD-002,Gear Assembly,CUS-004,2024-01-03,2024-01-17,Standard,28,Completed
JOB-02210,PRD-001,Hydraulic Valve Body,CUS-003,2025-11-10,2025-11-24,Standard,14,Completed
JOB-02211,PRD-002,Gear Assembly,CUS-006,2025-05-14,2025-05-28,Standard,7,Completed
JOB-02212,PRD-003,Pump Housing,CUS-007,2024-07-24,2024-08-07,Standard,2,Completed
JOB-02213,PRD-004,Motor Shaft,CUS-001,2024-11-15,2024-11-29,Rush,7,Completed
JOB-02214,PRD-003,Pump Housing,CUS-007,2024-07-23,2024-08-06,Standard,14,Completed
JOB-02215,PRD-001,Hydraulic Valve Body,CUS-006,2025-08-29,2025-09-05,Rush,2,Completed
JOB-02216,PRD-001,Hydraulic Valve Body,CUS-008,2024-04-15,2024-04-22,Rush,1,Completed
JOB-02217,PRD-003,Pump Housing,CUS-003,2025-06-06,2025-06-20,Rush,28,Completed
JOB-02218,PRD-002,Gear Assembly,CUS-007,2024-01-17,2024-01-31,Standard,28,Completed
JOB-02219,PRD-003,Pump Housing,CUS-003,2025-11-04,2025-11-11,Rush,2,Completed
JOB-02220,PRD-005,Control Panel Frame,CUS-008,2025-04-28,2025-05-12,Standard,7,Completed
JOB-02221,PRD-001,Hydraulic Valve Body,CUS-001,2024-08-09,2024-08-23,Rush,70,Completed
JOB-02222,PRD-001,Hydraulic Valve Body,CUS-003,2024-09-04,2024-09-11,Rush,14,Completed
JOB-02223,PRD-001,Hydraulic Valve Body,CUS-008,2025-08-28,2025-09-11,Standard,14,Completed
JOB-02224,PRD-005,Control Panel Frame,CUS-005,2025-12-18,2025-12-21,Critical,7,Completed
JOB-02225,PRD-004,Motor Shaft,CUS-005,2024-08-12,2024-08-26,Standard,7,Completed
JOB-02226,PRD-002,Gear Assembly,CUS-004,2024-06-27,2024-07-11,Rush,1,Completed
JOB-02227,PRD-007,Manifold Block,CUS-007,2024-11-08,2024-11-15,Rush,14,Completed
JOB-02228,PRD-003,Pump Housing,CUS-008,2024-04-19,2024-04-22,Critical,1,Completed
JOB-02229,PRD-008,Sensor Bracket,CUS-007,2025-08-01,2025-08-15,Rush,1,Completed
JOB-02230,PRD-003,Pump Housing,CUS-007,2025-06-16,2025-06-30,Standard,14,Completed
JOB-02231,PRD-004,Motor Shaft,CUS-002,2024-05-28,2024-06-11,Rush,70,Completed
JOB-02232,PRD-006,Bearing Cap,CUS-001,2025-04-24,2025-05-08,Standard,28,Completed
JOB-02233,PRD-004,Motor Shaft,CUS-002,2024-05-31,2024-06-14,Standard,7,Completed
JOB-02234,PRD-004,Motor Shaft,CUS-004,2025-03-18,2025-04-01,Standard,7,Completed
JOB-02235,PRD-004,Motor Shaft,CUS-004,2024-02-15,2024-02-29,Rush,7,Completed
JOB-02236,PRD-005,Control Panel Frame,CUS-008,2024-03-04,2024-03-18,Standard,7,Completed
JOB-02237,PRD-001,Hydraulic Valve Body,CUS-005,2024-05-13,2024-05-27,Standard,14,Completed
JOB-02238,PRD-001,Hydraulic Valve Body,CUS-007,2025-02-07,2025-02-10,Critical,7,Completed
JOB-02239,PRD-004,Motor Shaft,CUS-006,2025-07-14,2025-07-28,Rush,14,Completed
JOB-02240,PRD-003,Pump Housing,CUS-006,2024-05-17,2024-05-24,Rush,28,Completed
JOB-02241,PRD-007,Manifold Block,CUS-002,2025-12-22,2025-12-25,Critical,70,Completed
JOB-02242,PRD-003,Pump Housing,CUS-008,2025-07-01,2025-07-15,Rush,1,Completed
JOB-02243,PRD-001,Hydraulic Valve Body,CUS-008,2024-08-05,2024-08-19,Standard,7,Completed
JOB-02244,PRD-002,Gear Assembly,CUS-004,2024-05-13,2024-05-20,Rush,2,Completed
JOB-02245,PRD-004,Motor Shaft,CUS-003,2024-07-19,2024-07-26,Rush,7,Completed
JOB-02246,PRD-006,Bearing Cap,CUS-006,2024-07-05,2024-07-19,Rush,7,Completed
JOB-02247,PRD-005,Control Panel Frame,CUS-001,2025-09-09,2025-09-23,Standard,2,Completed
JOB-02248,PRD-007,Manifold Block,CUS-003,2024-04-16,2024-04-30,Standard,28,Completed
JOB-02249,PRD-008,Sensor Bracket,CUS-003,2024-01-22,2024-02-05,Standard,7,Completed
JOB-02250,PRD-005,Control Panel Frame,CUS-008,2024-05-03,2024-05-17,Standard,70,Completed
JOB-02251,PRD-002,Gear Assembly,CUS-005,2024-08-29,2024-09-12,Standard,1,Completed
JOB-02252,PRD-003,Pump Housing,CUS-006,2025-06-04,2025-06-18,Standard,1,Completed
JOB-02253,PRD-002,Gear Assembly,CUS-005,2025-10-21,2025-11-04,Standard,7,Completed
JOB-02254,PRD-008,Sensor Bracket,CUS-003,2025-09-24,2025-09-27,Critical,1,Completed
JOB-02255,PRD-002,Gear Assembly,CUS-001,2025-11-28,2025-12-01,Critical,7,Completed
JOB-02256,PRD-006,Bearing Cap,CUS-007,2025-07-28,2025-08-04,Rush,70,Completed
JOB-02257,PRD-003,Pump Housing,CUS-006,2025-03-25,2025-04-08,Standard,2,Completed
JOB-02258,PRD-002,Gear Assembly,CUS-008,2025-12-25,2026-01-08,Rush,2,Completed
JOB-02259,PRD-005,Control Panel Frame,CUS-001,2024-02-29,2024-03-03,Critical,14,Completed
JOB-02260,PRD-004,Motor Shaft,CUS-003,2024-01-11,2024-01-18,Rush,7,Completed
JOB-02261,PRD-002,Gear Assembly,CUS-007,2024-08-14,2024-08-28,Standard,14,Completed
JOB-02262,PRD-002,Gear Assembly,CUS-002,2025-10-23,2025-11-06,Rush,7,Completed
JOB-02263,PRD-006,Bearing Cap,CUS-002,2025-10-28,2025-11-11,Standard,28,Completed
JOB-02264,PRD-002,Gear Assembly,CUS-007,2024-06-03,2024-06-17,Standard,2,Completed
JOB-02265,PRD-007,Manifold Block,CUS-002,2025-04-15,2025-04-29,Standard,7,Completed
JOB-02266,PRD-006,Bearing Cap,CUS-004,2025-11-26,2025-12-10,Standard,14,Completed
JOB-02267,PRD-008,Sensor Bracket,CUS-001,2025-10-13,2025-10-27,Standard,28,Completed
JOB-02268,PRD-003,Pump Housing,CUS-004,2024-07-26,2024-07-29,Critical,7,Completed
JOB-02269,PRD-006,Bearing Cap,CUS-001,2025-06-27,2025-07-11,Standard,14,Completed
JOB-02270,PRD-006,Bearing Cap,CUS-004,2025-11-07,2025-11-14,Rush,1,Completed
JOB-02271,PRD-001,Hydraulic Valve Body,CUS-007,2024-02-01,2024-02-15,Standard,2,Completed
JOB-02272,PRD-005,Control Panel Frame,CUS-002,2024-09-09,2024-09-23,Rush,1,Completed
JOB-02273,PRD-003,Pump Housing,CUS-002,2025-08-01,2025-08-15,Standard,14,Completed
JOB-02274,PRD-005,Control Panel Frame,CUS-007,2025-10-08,2025-10-11,Critical,7,Completed
JOB-02275,PRD-004,Motor Shaft,CUS-003,2025-01-06,2025-01-13,Rush,14,Completed
JOB-02276,PRD-001,Hydraulic Valve Body,CUS-006,2025-09-04,2025-09-18,Rush,1,Completed
JOB-02277,PRD-005,Control Panel Frame,CUS-007,2025-05-14,2025-05-28,Rush,28,Completed
JOB-02278,PRD-008,Sensor Bracket,CUS-007,2024-08-16,2024-08-30,Standard,28,Completed
JOB-02279,PRD-006,Bearing Cap,CUS-001,2025-07-10,2025-07-17,Rush,1,Completed
JOB-02280,PRD-004,Motor Shaft,CUS-006,2024-07-25,2024-08-08,Rush,1,Completed
JOB-02281,PRD-006,Bearing Cap,CUS-003,2025-10-17,2025-10-31,Standard,1,Completed
JOB-02282,PRD-008,Sensor Bracket,CUS-007,2024-06-11,2024-06-18,Rush,28,Completed
JOB-02283,PRD-005,Control Panel Frame,CUS-008,2024-01-04,2024-01-18,Standard,2,Completed
JOB-02284,PRD-003,Pump Housing,CUS-001,2024-05-17,2024-05-24,Rush,14,Completed
JOB-02285,PRD-004,Motor Shaft,CUS-007,2024-09-25,2024-10-02,Rush,7,Completed
JOB-02286,PRD-003,Pump Housing,CUS-006,2024-11-05,2024-11-12,Rush,28,Completed
JOB-02287,PRD-004,Motor Shaft,CUS-006,2024-01-19,2024-01-22,Critical,7,Completed
JOB-02288,PRD-006,Bearing Cap,CUS-002,2025-03-14,2025-03-28,Standard,14,Completed
JOB-02289,PRD-008,Sensor Bracket,CUS-007,2025-10-14,2025-10-28,Standard,70,Completed
JOB-02290,PRD-007,Manifold Block,CUS-006,2025-09-02,2025-09-16,Rush,2,Completed
JOB-02291,PRD-002,Gear Assembly,CUS-007,2025-10-17,2025-10-20,Critical,28,Completed
JOB-02292,PRD-006,Bearing Cap,CUS-007,2024-08-20,2024-09-03,Standard,1,Completed
JOB-02293,PRD-007,Manifold Block,CUS-005,2025-09-17,2025-10-01,Standard,7,Completed
JOB-02294,PRD-002,Gear Assembly,CUS-002,2024-05-28,2024-05-31,Critical,28,Completed
JOB-02295,PRD-001,Hydraulic Valve Body,CUS-002,2025-08-12,2025-08-19,Rush,14,Completed
JOB-02296,PRD-008,Sensor Bracket,CUS-008,2024-05-22,2024-06-05,Rush,14,Completed
JOB-02297,PRD-001,Hydraulic Valve Body,CUS-004,2025-08-25,2025-09-01,Rush,7,Completed
JOB-02298,PRD-004,Motor Shaft,CUS-002,2025-06-30,2025-07-07,Rush,7,Completed
JOB-02299,PRD-004,Motor Shaft,CUS-006,2024-06-26,2024-07-03,Rush,7,Completed
JOB-02300,PRD-008,Sensor Bracket,CUS-001,2025-07-21,2025-08-04,Rush,14,Completed
JOB-02301,PRD-006,Bearing Cap,CUS-005,2025-12-26,2026-01-02,Rush,7,Completed
JOB-02302,PRD-005,Control Panel Frame,CUS-005,2025-01-13,2025-01-16,Critical,7,Completed
JOB-02303,PRD-007,Manifold Block,CUS-007,2024-01-05,2024-01-12,Rush,7,Completed
JOB-02304,PRD-001,Hydraulic Valve Body,CUS-006,2024-08-07,2024-08-21,Standard,7,Completed
JOB-02305,PRD-006,Bearing Cap,CUS-004,2025-09-08,2025-09-22,Standard,7,Completed
JOB-02306,PRD-007,Manifold Block,CUS-001,2025-07-16,2025-07-30,Standard,2,Completed
JOB-02307,PRD-007,Manifold Block,CUS-003,2025-07-11,2025-07-25,Rush,28,Completed
JOB-02308,PRD-007,Manifold Block,CUS-007,2024-08-14,2024-08-17,Critical,14,Completed
JOB-02309,PRD-004,Motor Shaft,CUS-002,2024-06-28,2024-07-12,Standard,2,Completed
JOB-02310,PRD-007,Manifold Block,CUS-003,2025-01-07,2025-01-10,Critical,14,Completed
JOB-02311,PRD-006,Bearing Cap,CUS-001,2024-05-13,2024-05-27,Standard,28,Completed
JOB-02312,PRD-007,Manifold Block,CUS-001,2024-08-06,2024-08-20,Rush,2,Completed
JOB-02313,PRD-002,Gear Assembly,CUS-003,2024-02-05,2024-02-19,Standard,2,Completed
JOB-02314,PRD-008,Sensor Bracket,CUS-003,2025-05-27,2025-06-10,Rush,1,Completed
JOB-02315,PRD-004,Motor Shaft,CUS-005,2024-11-13,2024-11-20,Rush,1,Completed
JOB-02316,PRD-004,Motor Shaft,CUS-007,2024-12-17,2024-12-31,Standard,28,Completed
JOB-02317,PRD-005,Control Panel Frame,CUS-002,2025-01-28,2025-02-04,Rush,70,Completed
JOB-02318,PRD-003,Pump Housing,CUS-002,2024-05-27,2024-06-03,Rush,1,Completed
JOB-02319,PRD-008,Sensor Bracket,CUS-002,2024-06-24,2024-07-01,Rush,14,Completed
JOB-02320,PRD-003,Pump Housing,CUS-002,2024-09-13,2024-09-27,Rush,1,Completed
JOB-02321,PRD-002,Gear Assembly,CUS-004,2025-06-02,2025-06-16,Rush,14,Completed
JOB-02322,PRD-007,Manifold Block,CUS-007,2024-01-31,2024-02-14,Standard,28,Completed
JOB-02323,PRD-002,Gear Assembly,CUS-004,2024-04-18,2024-05-02,Rush,7,Completed
JOB-02324,PRD-007,Manifold Block,CUS-008,2025-03-25,2025-04-08,Standard,1,Completed
JOB-02325,PRD-003,Pump Housing,CUS-003,2024-01-15,2024-01-29,Standard,14,Completed
JOB-02326,PRD-001,Hydraulic Valve Body,CUS-006,2025-05-06,2025-05-20,Standard,70,Completed
JOB-02327,PRD-008,Sensor Bracket,CUS-003,2024-01-08,2024-01-11,Critical,7,Completed
JOB-02328,PRD-005,Control Panel Frame,CUS-001,2024-10-02,2024-10-05,Critical,2,Completed
JOB-02329,PRD-001,Hydraulic Valve Body,CUS-004,2024-08-06,2024-08-20,Rush,2,Completed
JOB-02330,PRD-006,Bearing Cap,CUS-001,2024-11-06,2024-11-20,Rush,14,Completed
JOB-02331,PRD-006,Bearing Cap,CUS-003,2024-04-29,2024-05-13,Standard,14,Completed
JOB-02332,PRD-005,Control Panel Frame,CUS-002,2024-10-11,2024-10-25,Rush,28,Completed
JOB-02333,PRD-006,Bearing Cap,CUS-008,2025-02-25,2025-03-11,Standard,28,Completed
JOB-02334,PRD-008,Sensor Bracket,CUS-004,2025-07-25,2025-08-08,Rush,28,Completed
JOB-02335,PRD-005,Control Panel Frame,CUS-007,2025-02-05,2025-02-19,Standard,28,Completed
JOB-02336,PRD-002,Gear Assembly,CUS-003,2025-03-21,2025-04-04,Standard,2,Completed
JOB-02337,PRD-004,Motor Shaft,CUS-007,2025-11-28,2025-12-01,Critical,14,Completed
JOB-02338,PRD-008,Sensor Bracket,CUS-006,2025-01-23,2025-02-06,Standard,7,Completed
JOB-02339,PRD-002,Gear Assembly,CUS-004,2025-09-05,2025-09-19,Standard,7,Completed
JOB-02340,PRD-006,Bearing Cap,CUS-008,2024-04-01,2024-04-15,Standard,70,Completed
JOB-02341,PRD-003,Pump Housing,CUS-007,2024-12-27,2024-12-30,Critical,14,Completed
JOB-02342,PRD-005,Control Panel Frame,CUS-007,2025-05-19,2025-05-26,Rush,70,Completed
JOB-02343,PRD-001,Hydraulic Valve Body,CUS-007,2025-04-07,2025-04-21,Standard,7,Completed
JOB-02344,PRD-003,Pump Housing,CUS-004,2024-04-12,2024-04-26,Rush,14,Completed
JOB-02345,PRD-006,Bearing Cap,CUS-002,2025-03-25,2025-04-08,Rush,7,Completed
JOB-02346,PRD-001,Hydraulic Valve Body,CUS-006,2024-01-16,2024-01-30,Standard,2,Completed
JOB-02347,PRD-004,Motor Shaft,CUS-004,2025-04-04,2025-04-18,Rush,2,Completed
JOB-02348,PRD-002,Gear Assembly,CUS-004,2024-10-30,2024-11-13,Standard,14,Completed
JOB-02349,PRD-002,Gear Assembly,CUS-007,2024-04-16,2024-04-30,Standard,1,Completed
JOB-02350,PRD-007,Manifold Block,CUS-004,2025-04-02,2025-04-16,Rush,70,Completed
JOB-02351,PRD-004,Motor Shaft,CUS-008,2025-12-08,2025-12-22,Rush,2,Completed
JOB-02352,PRD-001,Hydraulic Valve Body,CUS-002,2025-08-26,2025-08-29,Critical,2,Completed
JOB-02353,PRD-002,Gear Assembly,CUS-007,2025-04-11,2025-04-25,Standard,28,Completed
JOB-02354,PRD-004,Motor Shaft,CUS-001,2025-02-11,2025-02-25,Standard,1,Completed
JOB-02355,PRD-001,Hydraulic Valve Body,CUS-003,2025-02-11,2025-02-14,Critical,70,Completed
JOB-02356,PRD-007,Manifold Block,CUS-006,2024-02-26,2024-03-11,Rush,14,Completed
JOB-02357,PRD-001,Hydraulic Valve Body,CUS-007,2024-05-15,2024-05-29,Standard,1,Completed
JOB-02358,PRD-005,Control Panel Frame,CUS-007,2025-05-09,2025-05-23,Standard,14,Completed
JOB-02359,PRD-002,Gear Assembly,CUS-008,2025-03-24,2025-04-07,Rush,14,Completed
JOB-02360,PRD-001,Hydraulic Valve Body,CUS-008,2025-10-13,2025-10-27,Standard,28,Completed
JOB-02361,PRD-002,Gear Assembly,CUS-001,2024-05-27,2024-06-03,Rush,28,Completed
JOB-02362,PRD-004,Motor Shaft,CUS-003,2024-01-15,2024-01-29,Standard,14,Completed
JOB-02363,PRD-002,Gear Assembly,CUS-004,2025-09-16,2025-09-19,Critical,14,Completed
JOB-02364,PRD-003,Pump Housing,CUS-001,2025-06-11,2025-06-25,Standard,7,Completed
JOB-02365,PRD-001,Hydraulic Valve Body,CUS-002,2024-03-01,2024-03-15,Rush,14,Completed
JOB-02366,PRD-001,Hydraulic Valve Body,CUS-005,2024-04-16,2024-04-19,Critical,70,Completed
JOB-02367,PRD-006,Bearing Cap,CUS-005,2025-06-26,2025-07-10,Standard,14,Completed
JOB-02368,PRD-003,Pump Housing,CUS-002,2025-10-21,2025-10-24,Critical,14,Completed
JOB-02369,PRD-003,Pump Housing,CUS-007,2024-07-30,2024-08-13,Standard,7,Completed
JOB-02370,PRD-008,Sensor Bracket,CUS-008,2024-12-10,2024-12-24,Standard,28,Completed
JOB-02371,PRD-008,Sensor Bracket,CUS-008,2025-04-04,2025-04-07,Critical,70,Completed
JOB-02372,PRD-004,Motor Shaft,CUS-002,2025-02-27,2025-03-13,Standard,2,Completed
JOB-02373,PRD-006,Bearing Cap,CUS-004,2024-12-12,2024-12-26,Standard,2,Completed
JOB-02374,PRD-002,Gear Assembly,CUS-001,2025-12-09,2025-12-23,Standard,14,Completed
JOB-02375,PRD-004,Motor Shaft,CUS-008,2024-11-05,2024-11-19,Rush,7,Completed
JOB-02376,PRD-007,Manifold Block,CUS-006,2024-05-29,2024-06-12,Standard,14,Completed
JOB-02377,PRD-004,Motor Shaft,CUS-005,2025-03-24,2025-03-31,Rush,1,Completed
JOB-02378,PRD-008,Sensor Bracket,CUS-002,2025-12-23,2026-01-06,Rush,7,Completed
JOB-02379,PRD-003,Pump Housing,CUS-007,2025-06-04,2025-06-18,Standard,14,Completed
JOB-02380,PRD-008,Sensor Bracket,CUS-007,2024-10-16,2024-10-23,Rush,14,Completed
JOB-02381,PRD-004,Motor Shaft,CUS-003,2025-08-28,2025-09-11,Standard,14,Completed
JOB-02382,PRD-005,Control Panel Frame,CUS-003,2024-05-24,2024-05-27,Critical,14,Completed
JOB-02383,PRD-008,Sensor Bracket,CUS-004,2024-06-05,2024-06-12,Rush,14,Completed
JOB-02384,PRD-001,Hydraulic Valve Body,CUS-005,2024-09-24,2024-09-27,Critical,28,Completed
JOB-02385,PRD-001,Hydraulic Valve Body,CUS-006,2025-10-09,2025-10-23,Standard,14,Completed
JOB-02386,PRD-005,Control Panel Frame,CUS-006,2024-04-30,2024-05-14,Standard,14,Completed
JOB-02387,PRD-007,Manifold Block,CUS-007,2025-07-22,2025-08-05,Rush,14,Completed
